transaction_id,user_id,first_name,last_name,username,email,age,subscription,region,city,store_id,product_category,quantity,price,sale_amount,status,transaction_date,raw_timestamp
T0002095,U003076,Anthony,Morales,johnsonstephanie,jacksonkristen@example.net,35.0,Basic,South,Kochi,S057,Clothing,1,15.1,15.1,Completed,2025-12-24,05/09/2025 19:35
T0008270,U001907,Christopher,Palmer,hoscott,whardin@example.com,42.0,Premium,South,Hyderabad,S007,Beauty,3,88.61,265.83,Pending,31-Mar-2026,08/01/2026 20:14
T0007806,U005116,Jason,Cook,john19,kristinrangel@example.org,50.0,Standard,East,Patna,S018,Home & Kitchen,4,178.21,,Completed,08-Jul-2025,2026-01-17T23:53:34
T0002450,U004691,Angela,Sanders,berrynathan,pthomas@example.net,65.0,Standard,North,Jaipur,S020,Clothing,5,59.38,296.9,Completed,15-Dec-2025,2024-07-25 18:39:25
T0010828,U001427,Frank,Weaver,shepherdronald,shernandez@example.net,67.0,Standard,North,,S048,Clothing,1,91.08,91.08,Completed,2026-05-29,2025-07-17T07:39:37
T0008286,U006066,Nicole,Bryant,elizabeth45,qshaw@example.com,50.0,Standard,West,Ahmedabad,S059,Groceries,1,232.67,232.67,Completed,17-Mar-2026,2024-11-13 03:29:35
T0000342,U006848,John,Williams,wilsonmichael,rebeccaaustin@example.net,41.0,Basic,East,,S023,Electronics,5,93.48,467.4,Completed,2026-04-25,22/04/2025 17:13
T0008224,U000582,Michael,Brown,joshua52,ygray@example.com,19.0,Basic,East,Kolkata,S029,Clothing,4,,541.0,Completed,05-30-2026,2026-04-26T00:57:04
T0004575,U002209,Gary,Cantu,ofry,aharris@example.com,49.0,Standard,West,Pune,S054,Home & Kitchen,2,40.47,80.94,Refunded,01-Jan-2026,2024-12-02T02:17:30
T9001003,U000685,Nicholas,Montoya,vflores,brent38@example.net,50.0,Premium,East,Kolkata,S010,Sports,3,79.79,239.37,Refunded,12-Sep-2024,07/06/2025 14:29
T0005850,U005171,Beverly,Lee,antonioboyd,taylornicole@example.net,41.0,Premium,West,Pune,S029,Sports,4,186.3,745.2,Cancelled,03-Jun-2025,27/06/2026 00:13
T0008806,U001905,Ian,Patterson,jesus94,etorres@example.com,53.0,Premium,South,,S014,Electronics,1,145.3,145.3,Completed,2024-11-09,2026-02-22 14:34:16
T0017642,U001079,Becky,Wilson,porterkurt,karen11@example.net,53.0,Basic,West,Ahmedabad,S026,Home & Kitchen,2,48.85,97.7,,2025-12-24,2026-02-24 07:50:08
T0008076,U006709,Eric,Silva,ortizmatthew,williamseric@example.com,32.0,Basic,South,Kochi,S050,Sports,2,68.93,137.86,Refunded,13-Nov-2025,20/12/2025 11:57
T0002463,U003767,Brian,Hodges,michaelwheeler,walkerkimberly@example.org,40.0,Premium,East,Bhubaneswar,S001,Groceries,2,108.03,216.06,Completed,12-23-2025,30/01/2025 05:09
T0012225,U002952,Cody,Jones,ksmith,hodgesseth@example.org,67.0,Premium,North,Delhi,S004,Beauty,6,155.12,930.72,,05-Jun-2025,07/06/2025 06:38
T0000038,U004772,John,Douglas,gibsonolivia,jennifercruz@example.com,75.0,Premium,South,Kochi,S058,Clothing,1,71.39,71.39,Completed,07-21-2024,2026-01-17 16:43:33
T0011029,U001047,Sarah,Nichols,bradshawmaureen,stevengillespie@example.com,32.0,Standard,South,Kochi,S041,Groceries,1,,65.72,Completed,2026-01-20,07/02/2026 10:01
T0016347,U003857,Lynn,Garrison,,qhunter@example.org,17.0,Basic,East,Patna,S005,Groceries,1,63.22,63.22,Completed,07-May-2026,04/01/2025 18:06
T0013061,U004714,Jenna,Rocha,morenomichael,lucaswillis@example.net,44.0,Premium,North,Lucknow,S051,Beauty,5,175.8,879.0,Completed,11/02/2025,2025-02-28 11:36:55
T0000475,U005353,Lisa,Marquez,tmyers,tjensen@example.com,68.0,Premium,North,Lucknow,S023,Home & Kitchen,3,72.84,218.52,Completed,19-Nov-2025,2025-08-11T19:58:44
T0011829,U006384,Todd,Maddox,jrodriguez,hollywilson@example.org,49.0,Premium,East,Kolkata,S039,Sports,3,67.78,203.34,Completed,08-24-2025,2025-04-29T08:20:47
T0004226,U001579,Darrell,Clark,   ,williammills@example.org,57.0,Standard,North,Jaipur,S014,Clothing,6,85.16,510.96,Completed,10-11-2025,2026-07-12T13:27:07
T0011099,U000232,Roy,Sanchez,rodneyroberts,thomas58@example.org,31.0,Premium,West,Mumbai,S033,Clothing,3,49.73,149.19,Completed,12/10/2024,2026-01-02 02:59:42
T0015551,U005206,Tara,Rosales,pproctor,michelewood@example.org,19.0,Standard,East,Bhubaneswar,S027,Electronics,2,109.42,218.84,,06-08-2025,16/10/2025 14:05
T0013907,U002489,Andrew,York,jeffrey66,gregorymcmahon@example.org,20.0,Standard,South,Chennai,S035,Groceries,3,56.05,168.15,Completed,2025-10-18,2025-08-18 03:18:18
T9001458,U001062,Richard,Gonzales,mwalker,wmason@example.org,59.0,Standard,South,Hyderabad,S055,Sports,3,20.93,62.79,Completed,11-04-2024,2025-10-23T17:16:26
T0004613,U006798,Melissa,Santos,kavila,gibbskimberly@example.com,58.0,Basic,West,Pune,S007,Home & Kitchen,4,57.58,230.32,Completed,05-08-2025,2024-08-05 20:00:46
T0009846,U002781,Ethan,Smith,angelaacosta,derrickjoseph@example.net,29.0,Standard,North,Delhi,S046,Books,4,65.72,262.88,Completed,11-01-2025,26/06/2025 06:09
T0009862,U000205,Catherine,Martinez,kevin64,denise48@example.net,23.0,Basic,South,Chennai,S008,Clothing,3,12.84,38.52,,2025-02-16,25/08/2025 11:58
T0011027,U000884,Amanda,Robinson,dcontreras,phyllispitts@example.org,45.0,Basic,West,Surat,S056,Beauty,3,264.87,794.61,Refunded,02/11/2024,2025-08-28 02:28:40
T0010667,U002013,Rachel,Fernandez,wbruce,wallacetiffany@example.net,56.0,Premium,West,Ahmedabad,S002,Beauty,6,149.98,899.88,Completed,26-Jan-2025,28/03/2025 18:05
T0003702,U000002,Daniel,Smith,dcurry,dward@example.org,47.0,Basic,East,Bhubaneswar,S017,Clothing,5,160.69,,Completed,31/07/2024,2024-08-18 18:56:04
T0011464,U004728,Shawn,George,miguelbarnes,markreed@example.net,49.0,Standard,South,Hyderabad,S041,Groceries,6,108.3,649.8,Pending,07-Mar-2026,2025-06-24T04:38:32
T0003155,U000626,Breanna,Morgan,sporter,amarshall@example.org,64.0,Basic,North,Delhi,S055,Beauty,6,32.67,196.02,Completed,01-28-2025,2025-05-05 16:06:36
T0016113,U006963,John,Gardner,kevingomez,palmertracy@example.com,19.0,Basic,North,Lucknow,S023,Beauty,2,,687.86,Pending,22-Jul-2025,2026-01-13 10:08:43
T0015007,U001172,Lauren,Watts,lauriestanley,annesantiago@example.org,18.0,Standard,North,Delhi,S045,Books,4,47.97,191.88,Pending,2025-01-08,12/05/2025 01:39
T0001437,U003902,Matthew,Chapman,michelle27,william48@example.net,55.0,Standard,West,Ahmedabad,S024,Clothing,6,250.15,1500.9,Completed,2026-06-22,2026-02-20T00:49:44
T0017431,U000258,Barbara,Smith,jefffleming,ejimenez@example.org,,Standard,South,Chennai,S002,Electronics,1,143.76,143.76,Completed,2026-03-04,2026-02-21T17:59:05
T9000189,U000018,Melissa,Crane,brian24,perryglenn@example.com,18.0,Basic,North,Delhi,S001,Sports,5,124.17,620.85,Completed,24-Aug-2025,2025-05-25 08:36:16
T9000535,U006187,Felicia,Thompson,cervantestracy,kristen54@example.net,75.0,Premium,West,Pune,S034,Electronics,5,72.87,364.35,Completed,18/12/2024,2025-06-02 13:18:21
T0006634,U000163,Steven,Martin,davidrussell,joshuazimmerman@example.org,61.0,Basic,East,Patna,S051,Beauty,5,83.12,,Completed,2025-06-15,2024-12-23 13:35:28
T0013162,U005646,Jacob,Jones,avilajaime,mkhan@example.com,53.0,Basic,East,Guwahati,S029,Beauty,6,98.67,592.02,Completed,03/01/2025,23/11/2025 12:55
T0017111,U002451,Heidi,Pierce,   ,parsonsryan@example.net,70.0,Standard,North,Delhi,S009,Books,4,91.35,365.4,Cancelled,2026-06-23,2025-07-03 09:41:09
T0004550,U005199,Brian,Lambert,lisa43,davisevan@example.org,64.0,Standard,East,Guwahati,S030,Sports,3,78.76,236.28,Completed,09/05/2025,09/04/2026 16:56
T0001381,U005646,Abigail,Harris,wilsondavid,mcmillansherry@example.org,33.0,Standard,West,Ahmedabad,S037,Beauty,5,30.65,153.25,Completed,2025-04-28,2026-04-25 06:30:03
T0004128,U000512,Kristy,Ortiz,wruiz,hernandezmicheal@example.net,60.0,Standard,North,Delhi,S022,Beauty,4,83.27,333.08,Pending,29-Oct-2025,26/02/2025 13:28
T9001086,U006418,William,Jones,charlesjones,ortizashley@example.com,71.0,Standard,East,Kolkata,S013,Sports,3,26.66,79.98,Cancelled,17-Sep-2024,2025-02-13T23:11:45
T0006031,U006451,Joseph,Sullivan,bobfernandez,ruizcindy@example.org,22.0,Basic,East,Guwahati,S031,Home & Kitchen,2,53.19,106.38,Completed,07/09/2024,29/12/2024 00:55
T9001991,U006410,Jeremy,Myers,zmoreno,bryanrobinson@example.com,41.0,Premium,North,Jaipur,S054,Electronics,6,97.7,586.2,Completed,19/03/2025,2025-11-23T11:06:12
T0002083,U006466,Jesus,Clark,rwaters,uhamilton@example.net,66.0,Premium,South,Hyderabad,S048,Groceries,1,107.23,107.23,Completed,2025-09-14,03/12/2025 17:24
T0010702,U003792,Laura,Miller,danielfarmer,sarroyo@example.net,16.0,Basic,North,Chandigarh,S036,Beauty,6,105.2,631.2,Completed,28-Aug-2024,2025-03-10T21:15:16
T0001714,U005891,Jacqueline,Bennett,rthompson,ewinglynn@example.org,53.0,Standard,East,Guwahati,S027,Electronics,6,17.08,102.48,Completed,2025-12-07,2026-03-10T13:39:14
T0009937,U000294,Bryan,Moore,mrodriguez,brett32@example.org,61.0,Basic,West,Pune,S020,Clothing,5,61.41,307.05,Completed,2024-12-07,20/02/2025 12:16
T0006693,U001407,John,Davies,banderson,aherrera@example.com,41.0,Premium,West,Pune,S012,Clothing,3,184.24,552.72,Completed,01-07-2025,2025-08-12T08:54:58
T0017075,U002445,Philip,Hardy,arellanojeremy,denise17@example.com,44.0,Premium,South,Chennai,S019,Sports,4,41.93,167.72,Completed,03/01/2026,2025-12-10T00:33:38
T0006474,U005276,Donald,Hart,yramirez,jodimontgomery@example.com,44.0,Premium,East,Guwahati,S041,Clothing,5,93.26,466.3,Completed,03-23-2026,2024-09-22T03:31:45
T0000827,U002817,Isaiah,Reese,ispence,richardbrown@example.com,37.0,Premium,West,Pune,S044,Sports,5,80.77,403.85,Completed,29-Aug-2025,2026-03-24 23:41:07
T0004020,U001320,Calvin,Lowe,timothyreed,james10@example.net,69.0,Premium,South,Chennai,S038,Books,5,47.44,237.2,Completed,01/06/2026,2025-08-11 20:10:54
T0004445,U004359,Mary,Leblanc,todd65,bmaxwell@example.org,35.0,Premium,West,Ahmedabad,S001,Electronics,6,94.26,565.56,Completed,20-Dec-2024,26/07/2025 18:53
T0005310,U006916,Jermaine,Kelly,noahherrera,hbrown@example.com,39.0,Standard,South,Hyderabad,S004,Clothing,1,,100.71,Completed,03/12/2025,09/04/2025 15:21
T0008636,U004092,Nicholas,Allen,nrichards,cmoore@example.org,48.0,Standard,North,Delhi,S006,Home & Kitchen,6,30.12,180.72,Completed,27-Oct-2025,31/08/2025 01:38
T0000472,U000332,Kendra,Lambert,danielle35,jameshill@example.com,18.0,Premium,South,Kochi,S015,Clothing,6,64.48,386.88,Completed,01/02/2025,10/11/2024 04:19
T0007362,U005163,Samantha,Martin,michellecurtis,morganflores@example.com,48.0,Premium,East,Bhubaneswar,S024,Groceries,2,62.49,124.98,Completed,03-12-2025,30/08/2025 00:17
T0000876,U005706,Anthony,Williams,psnyder,cameronsharon@example.org,57.0,Premium,West,Surat,S042,Sports,1,82.99,82.99,,2024-07-24,02/10/2024 22:21
T9001400,U006954,Tara,Rose,kwoodward,huffcarla@example.org,67.0,Standard,West,Pune,S018,Beauty,3,23.79,71.37,Cancelled,30-Jul-2025,2025-08-06T07:50:07
T0002003,U005706,Evan,Sanders,derricklee,sheila42@example.net,56.0,Basic,West,Mumbai,S053,Home & Kitchen,2,91.11,182.22,Completed,06-19-2025,2025-07-21T07:20:19
T0002960,U003983,Lauren,Jones,ryanward,taylormatthew@example.net,24.0,Premium,West,Surat,S023,Clothing,1,145.86,145.86,Completed,05-09-2026,09/12/2025 00:22
T0011019,U002948,Erica,Robinson,charlene51,lthomas@example.com,25.0,Premium,East,Patna,S009,Groceries,5,57.87,289.35,Completed,24-Mar-2026,2026-03-21T11:48:53
T0015008,U003902,Carol,Horton,trevor63,michellerodriguez@example.com,59.0,Standard,North,Lucknow,S057,Sports,1,207.92,207.92,Completed,07/09/2024,10/08/2025 16:15
T0016460,U003719,Debbie,Donaldson,bhall,john14@example.net,67.0,Premium,West,Surat,S054,Groceries,5,281.86,1409.3,Completed,16-Aug-2025,2026-03-04T05:03:07
T0006780,U004916,Bryan,Suarez,christine07,humphreyclaudia@example.com,43.0,Premium,North,Lucknow,S034,Clothing,5,119.14,595.7,Cancelled,08-Jan-2025,2026-06-10T13:22:30
T0002664,U006657,Joshua,Morton,johnsonemily,diazjeffery@example.com,50.0,Standard,West,Ahmedabad,S046,Beauty,6,48.63,291.78,Cancelled,12-Mar-2025,2025-06-17 23:20:57
T9001702,U000051,Jon,Lee,bwilliams,donalddavis@example.org,21.0,Standard,South,Kochi,S045,Home & Kitchen,2,93.13,186.26,Completed,07/06/2026,2026-06-24 02:16:58
T0014133,U000676,Holly,Ellis,chloebecker,taylorleblanc@example.net,29.0,Basic,West,Mumbai,S020,Groceries,6,27.43,164.58,Pending,03-26-2026,14/09/2025 23:42
T0003916,U000307,Nancy,Larsen,vhill,craig73@example.com,61.0,Basic,North,Chandigarh,S005,Electronics,3,142.51,427.53,Completed,2025-05-25,06/09/2025 23:22
T0017401,U002547,Carrie,Baldwin,jacobmejia,rwood@example.net,54.0,Premium,East,Bhubaneswar,S020,Electronics,4,47.96,191.84,Pending,22/05/2025,2026-01-28T19:50:38
T9000494,U003021,Matthew,Bailey,susanosborne,james21@example.com,69.0,Premium,East,Guwahati,S012,Clothing,2,206.38,412.76,Completed,2024-11-08,2026-05-08 21:45:20
T0013580,U001952,John,Woods,tjones,jordanmcgee@example.net,67.0,Standard,South,Chennai,S034,Sports,2,50.94,101.88,Completed,01-20-2026,2025-03-24 19:03:25
T0015135,U005196,Yolanda,Davis,kylieroach,nixongerald@example.net,59.0,Standard,East,Guwahati,S012,Electronics,3,151.24,453.72,Completed,01/10/2024,2025-01-14 13:57:27
T9001250,U006756,Michael,Potter,david48,cynthiawade@example.net,56.0,Basic,East,Bhubaneswar,S027,Home & Kitchen,3,99.35,298.05,Completed,31/08/2024,2025-04-07 08:50:48
T0012830,U004451,Jennifer,Schmitt,williamsbrenda,mporter@example.org,23.0,Premium,West,Ahmedabad,S050,Beauty,5,28.32,141.6,,12-02-2024,2026-01-27T11:43:08
T9000320,U002400,John,Foster,dawn48,etyler@example.net,52.0,Premium,West,Ahmedabad,S001,Clothing,6,84.81,508.86,Refunded,29/03/2025,2025-03-05T11:07:49
T0017265,U001501,Donna,Riddle,michelle32,beanedward@example.net,42.0,Standard,South,Kochi,S050,Home & Kitchen,1,18.32,18.32,Completed,2025-09-28,26/01/2025 17:57
T0011999,U001383,Tonya,Vasquez,williemartin,cevans@example.net,35.0,Basic,West,Pune,S059,Groceries,5,71.57,357.85,Completed,05-28-2025,2024-12-17 05:38:46
T9002349,U003989,John,Mora,gary21,justin01@example.net,69.0,Standard,North,Delhi,S024,Groceries,4,79.3,317.2,Completed,23-Dec-2024,2024-08-24T16:16:57
T0007267,U005787,Lori,Fields,dconway,mary52@example.com,42.0,Basic,North,Jaipur,S032,Sports,2,158.74,317.48,Cancelled,2025-05-25,01/10/2025 22:24
T0000849,U001201,Peggy,Shaw,jason39,woodmichael@example.com,24.0,Premium,West,Surat,S057,Electronics,4,169.0,676.0,,12/04/2026,2025-12-10T23:16:11
T0008946,U004419,Todd,Vega,ralphmitchell,zoe27@example.net,67.0,Premium,East,Guwahati,S030,Beauty,3,72.05,216.15,Completed,01-02-2026,12/12/2024 21:26
T0013085,U005866,Bruce,Campbell,lopezmark,ruizsteven@example.org,47.0,Premium,South,,S058,Electronics,2,94.79,189.58,Completed,2025-07-10,2024-11-29T21:14:34
T0015165,U001819,Sarah,Sanchez,pateljessica,lukehamilton@example.org,35.0,Basic,West,Pune,S054,Sports,1,65.14,65.14,Completed,27/05/2026,2026-03-18 02:51:39
T0014515,U004461,Stephanie,Burns,craigwilliam,arnoldmichael@example.com,46.0,Premium,East,Guwahati,S040,Beauty,2,167.04,334.08,Completed,26-Dec-2024,2026-04-13 15:07:23
T9001954,U002026,Catherine,Montgomery,tranbrandon,peggywilliams@example.net,49.0,Standard,West,Surat,S049,Sports,5,102.91,514.55,Completed,29/07/2024,2024-12-04 15:55:52
T0008506,U000732,Samantha,Richardson,adamandrade,crobbins@example.org,20.0,Basic,East,Patna,S027,Clothing,3,199.42,598.26,Refunded,04-14-2025,2025-03-23 12:58:01
T0011197,U004255,Mark,Schultz,sanchezeugene,michaelsmith@example.net,20.0,Premium,North,Lucknow,S047,Sports,5,105.98,529.9,Pending,23/12/2025,06/06/2025 03:36
T0017824,U006301,Jennifer,Wood,gsanders,carpenterkrista@example.com,31.0,Standard,South,Chennai,S022,Groceries,3,104.59,313.77,Completed,18-Mar-2026,2025-03-29T17:25:51
T0014738,U002814,Andrew,Weiss,jessica42,,75.0,Basic,West,Mumbai,S053,Electronics,6,42.63,255.78,Completed,13/04/2026,06/03/2026 12:54
T9000521,U006481,Tom,Martinez,smallkathy,mward@example.net,63.0,Premium,East,Bhubaneswar,S060,Sports,2,28.13,56.26,Completed,06/11/2024,12/09/2025 01:37
T9001012,U003235,Omar,Allen,rsmith,suzannecisneros@example.net,39.0,Basic,East,Patna,S056,Electronics,1,,293.15,Completed,15/04/2026,20/08/2025 20:38
T0017232,U004879,Stacy,Miller,melissamontgomery,joshuaanderson@example.org,33.0,Standard,West,Mumbai,S058,Beauty,3,60.37,181.11,Completed,11-Dec-2024,20/06/2026 12:09
T0002648,U003897,Mary,Branch,peter98,gregory82@example.net,51.0,Standard,West,Surat,S010,Clothing,3,108.23,324.69,Completed,2025-06-10,2024-08-13 10:22:15
T0008984,U006272,Alex,Lewis,bhansen,xadkins@example.org,53.0,Standard,North,Delhi,S033,Beauty,3,105.46,316.38,Completed,2026-02-10,2025-10-31T00:33:15
T0009818,U004574,Kristen,Gonzales,ggarcia,nicholas87@example.org,42.0,Premium,East,Guwahati,S059,Books,6,112.73,676.38,Completed,2024-08-24,2025-08-22 03:59:36
T9000748,U005147,Joseph,Cummings,bellthomas,thomashuang@example.net,47.0,Standard,East,Bhubaneswar,S022,Sports,5,178.51,892.55,Completed,09-19-2024,2025-01-29T06:22:03
T0010647,U001107,Derrick,Anderson,joseph61,rosalesryan@example.com,19.0,Basic,West,Mumbai,S016,Beauty,1,97.94,97.94,Completed,2024-08-30,2025-05-05T08:34:48
T0002268,U000970,Juan,Martinez,bethmiller,gjackson@example.org,23.0,Basic,West,Pune,S002,Home & Kitchen,6,131.19,787.14,Pending,04/12/2024,2024-09-20T01:16:30
T0004408,U002222,Paul,Robinson,smithnicole,adrianpalmer@example.org,22.0,Premium,West,Surat,S027,Groceries,2,,209.02,Cancelled,04-26-2026,2024-10-15T01:41:04
T9001457,U003087,Ian,Smith,karen11,owilliams@example.net,32.0,Standard,South,Hyderabad,S009,Sports,4,60.05,240.2,Completed,07-11-2026,17/08/2024 06:32
T0009515,U000824,Catherine,Williams,levans,daniellefuller@example.org,42.0,Premium,North,Jaipur,S048,Clothing,1,101.41,101.41,Pending,12/05/2026,06/06/2025 23:41
T0015430,U005950,Joseph,Martin,jenniferlee,jasonavery@example.org,60.0,Basic,East,Guwahati,S011,Groceries,5,121.99,609.95,Completed,2025-09-07,21/05/2025 16:33
T0013273,U006776,Patricia,Ramirez,willie17,tuckerrobert@example.org,41.0,Basic,West,Ahmedabad,S040,Books,6,94.31,565.86,Cancelled,16-Aug-2025,2025-05-10 14:01:35
T0009172,U005010,Andrea,Morales,jshelton,nicolewatts@example.net,43.0,Standard,East,Guwahati,S018,Books,3,116.56,349.68,Completed,13/10/2024,11/09/2025 12:48
T9000565,U006749,Carlos,Ramirez,fritzolivia,ryansmith@example.net,73.0,Premium,North,Chandigarh,S043,Groceries,3,158.33,474.99,Completed,09-07-2025,2026-03-05T04:01:58
T0002531,U000018,Sharon,Jordan,kyliekline,ylowery@example.com,70.0,Basic,West,Mumbai,S025,Books,1,89.87,89.87,,10/04/2025,2025-08-30T15:04:02
T0008022,U000454,Michael,Torres,elizabethallen,richard28@example.org,22.0,Basic,West,Pune,S009,Beauty,5,54.59,272.95,Completed,2025-01-04,15/12/2025 23:21
T9000897,U002245,Willie,Farley,lawsontami,gregoryrichardson@example.org,37.0,Basic,North,Jaipur,S054,Home & Kitchen,6,303.69,1822.14,,22-May-2025,2025-04-21 01:17:04
T0008180,U000401,Jonathan,Gibson,arnoldmelanie,danielenglish@example.net,70.0,Standard,East,Kolkata,S057,Home & Kitchen,6,53.3,319.8,Refunded,02-11-2026,04/10/2025 06:27
T0014386,U002565,Maureen,Edwards,mary59,iduncan@example.org,61.0,Standard,North,Delhi,S057,Sports,3,38.4,115.2,Completed,2026-01-16,2025-11-09T03:28:38
T0017521,U000917,Jeremy,James,xmurphy,hernandezkyle@example.net,34.0,Basic,East,Patna,S016,Clothing,2,42.0,84.0,Refunded,2025-03-20,2025-10-22 12:12:23
T0010610,U006204,Pamela,Thomas,buchananheather,kimberlyalvarez@example.com,26.0,Premium,South,Bangalore,S024,Books,4,60.08,240.32,Completed,27-Mar-2025,2026-05-31T20:29:18
T0004130,U000238,Jennifer,Mckinney,glassalexis,manningangela@example.org,44.0,Basic,North,Jaipur,S007,Electronics,4,12.76,,Completed,09-09-2024,2026-04-20T23:05:18
T0017779,U004200,Joseph,Young,jturner,moralestodd@example.com,70.0,Premium,South,Bangalore,S053,Electronics,5,55.06,275.3,Completed,27-Apr-2025,2025-11-22T07:36:13
T0006766,U004327,Joe,Smith,youngian,jerrydonaldson@example.com,18.0,Standard,East,Bhubaneswar,S026,Beauty,2,132.1,264.2,Pending,16-Jan-2025,21/09/2024 23:05
T0009808,U001885,Shelia,Jones,thomasprice,edwardbrown@example.net,21.0,Standard,East,Kolkata,S044,Groceries,4,22.35,89.4,Cancelled,07/03/2026,2025-01-05T18:53:50
T0004449,U000981,Rodney,Lynn,robinsonamy,fisherkrista@example.com,48.0,Premium,South,Hyderabad,S028,Beauty,6,72.5,435.0,Completed,18/03/2026,27/02/2025 18:24
T0012575,U002157,Sharon,Smith,mollypatel,vhernandez@example.com,50.0,Premium,North,Delhi,S043,Home & Kitchen,4,53.0,212.0,Pending,16/01/2025,25/05/2026 18:48
T0015502,U001171,Jared,Walker,karenstanley,henrywebb@example.org,65.0,Standard,North,Delhi,S044,Beauty,2,21.73,43.46,Completed,2025-12-13,01/03/2025 12:44
T0006637,U001246,Patrick,Osborne,michael37,,68.0,Basic,North,Delhi,S002,Groceries,3,110.89,332.67,Cancelled,11-20-2024,2025-12-09T13:46:43
T0011700,U006246,Jacqueline,Martinez,ramirezkimberly,duncanmatthew@example.com,44.0,Premium,West,Mumbai,S011,Clothing,3,144.53,433.59,Completed,2025-05-15,06/12/2025 23:59
T0004635,U001869,Ruth,Hall,laurapittman,jasonalvarado@example.com,64.0,Standard,South,Bangalore,S034,Sports,3,,548.73,Pending,18-Jul-2025,2025-09-07 20:20:54
T9000040,U004964,Lori,Gray,stanley94,joanna13@example.com,60.0,Standard,North,Lucknow,S028,Home & Kitchen,4,100.97,403.88,Completed,24/08/2024,2026-06-08 17:38:55
T0000955,U000641,Veronica,Anderson,inewton,bassandrew@example.org,43.0,Premium,West,Surat,S016,Groceries,2,53.84,107.68,Completed,11/04/2026,2026-05-20T04:02:05
